climate change,global warming,green house,temperature,extreme weather,global environmental change,climate variability,greenhouse,low carbon,ghge,renewable energy,carbon emission,co2 emission,climate pollutant,politicalGroup,date
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of,2017-09-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-09-13
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of,2017-09-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-09-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-09-11
0,0,0,0,0,0,0,10,0,0,0,0,0,0,S&D,2017-09-11
0,0,0,0,0,0,0,12,0,0,0,0,0,0,PPE,2017-09-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-09-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-09-11
0,0,0,0,0,0,0,2,0,0,0,0,0,0,NI,2017-09-11
0,0,0,2,0,0,0,4,0,0,0,0,0,0,na,2017-09-11
0,0,0,0,0,0,0,2,0,0,0,0,0,0,GUE/NGL,2017-09-11
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ALDE,2017-09-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-09-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-09-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-07-06
0,0,0,0,0,0,0,2,0,0,0,0,0,0,EFDD,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2017-07-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-07-05
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-07-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-07-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-07-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-06-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,ALDE,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND/DEM,2017-06-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-06-14
0,0,0,2,0,0,0,2,0,0,0,0,0,0,na,2017-06-14
0,0,0,0,0,0,0,8,0,0,0,0,0,0,PPE,2017-06-14
0,0,0,8,0,0,0,8,0,0,0,0,0,0,S&D,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-06-14
0,0,0,0,0,0,0,6,0,0,0,0,0,0,ALDE,2017-06-14
0,0,0,0,0,0,0,2,0,0,0,0,0,0,GUE/NGL,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chair of the ENVI committee,2017-06-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-06-14
0,0,0,2,0,0,0,12,0,0,0,0,0,0,S&D,2017-06-13
0,0,0,4,0,0,0,6,0,0,0,0,0,0,na,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-06-13
0,0,0,0,0,0,0,18,0,0,0,0,0,0,PPE,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-06-13
0,0,0,0,0,0,0,2,0,0,0,0,0,0,GUE/NGL,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-06-13
0,0,0,0,0,0,0,12,0,0,0,0,0,0,ALDE,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-06-13
0,0,0,2,0,0,0,0,0,0,0,0,0,0,EFDD,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-06-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-06-12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-06-01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-05-31
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-05-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-05-18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-05-17
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-05-17
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-05-17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-05-17
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-05-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-05-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2017-05-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,S&D,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-05-15
0,0,0,0,0,0,0,2,0,0,0,0,0,0,Verts/ALE,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-05-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-04-27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-04-26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-04-06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-04-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-04-04
0,0,0,2,0,0,0,0,0,0,0,0,0,0,na,2017-04-04
0,0,0,0,0,0,0,2,0,0,0,0,0,0,PPE,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-04-04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-04-03
0,0,0,2,0,0,0,0,0,0,0,0,0,0,PPE,2017-04-03
0,0,0,0,0,0,0,4,0,0,0,0,0,0,S&D,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-04-03
0,0,0,0,0,0,0,2,0,0,0,0,0,0,na,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-04-03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-03-16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-03-15
0,0,0,4,0,0,0,0,0,0,0,0,0,0,na,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-03-15
0,0,0,2,0,0,0,0,0,0,0,0,0,0,PPE,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFD,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-03-15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-03-14
0,0,0,0,0,0,0,4,0,0,0,0,0,0,PPE,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Earl of) Dartmouth (EFDD,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-03-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSE,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-03-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,na,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,S&D,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUE/NGL,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verts/ALE,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ECR,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NI,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,PPE-DE,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALDE,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,EFDD,2017-03-02
0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENF,2017-03-02
